objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber,message
38463.0,False,1985.402,1985,True,https://images.metmuseum.org/CRDImages/as/original/DT8235.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DT8235.jpg,[],,Asian Art,Figure,Ganesha Seated on a Lion Throne,India,,,,,,,,,,,,,,,,,ca. 10th century,850.0,1050.0,Schist,"H. (image, from top of throne to bottom of base) 13 1/2 in. (34.3 cm); Gr. W. 10 1/4 in. (26 cm); Gr. D. 3 1/4 in. (8.3 cm)
Tang: H. 6 in. (15.2 cm); Gr. W. 4 5/8 in. (10.8 cm); W. at bottom 4 1/4 in. (10.8 cm)","[{'elementName': 'Other', 'elementDescription': 'Image', 'elementMeasurements': {'Depth': 8.255, 'Height': 34.2901, 'Width': 26.0351}}, {'elementName': 'Other', 'elementDescription': 'Tang', 'elementMeasurements': {'Depth': 7.62, 'Height': 15.24, 'Width': 11.7475}}, {'elementName': 'Other', 'elementDescription': 'Bottom of tang', 'elementMeasurements': {'Width': 10.795}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Weight': 14.515105}}]","Gift of William and Bette-Ann Spielman, 1985",,,,,,,,,,,,Sculpture,,,2023-04-20T04:46:45.123Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/38463,"[{'term': 'Lions', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300310388', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q140'}, {'term': 'Ganesha', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000387', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1579'}, {'term': 'Hinduism', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300073727', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q9089'}]",https://www.wikidata.org/wiki/Q116376797,False,251,
468210.0,False,47.100.48,1947,True,https://images.metmuseum.org/CRDImages/md/original/DP170295.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP170295.jpg,[],,Medieval Art,Relief,Relief Panel with Lion Family,South Italian,,,,,,,,,,,,,,,,,ca. 800–1000,800.0,1000.0,Marble (Proconnesian marble),Overall: 32 x 60 x 4 in. (81.3 x 152.4 x 10.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 81.2802, 'Thickness': 10.16, 'Width': 152.4003}}]","Fletcher Fund, 1947",Made in,,South or Central Campania,,Italy,,,,,,,Sculpture-Architectural,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/468210,"[{'term': 'Lions', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300310388', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q140'}]",https://www.wikidata.org/wiki/Q116276303,False,304,
567838.0,False,14.40.770,1914,False,,,[],,Egyptian Art,"Plaque, ibex, lion","Plaque with on one side an ibex, on the other side a lion",,New Kingdom,Dynasty 18,,,,,,,,,,,,,,,ca. 1550–1295 B.C.,-1550.0,-1550.0,Glazed steatite,L. 1.5 × W. 1.1 cm (9/16 × 7/16 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Length': 1.5, 'Width': 1.1}}]","Bequest of Benjamin Altman, 1913",From,,,,Egypt,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/567838,,https://www.wikidata.org/wiki/Q116440129,False,122,
240406.0,False,74.51.818a,1874,True,https://images.metmuseum.org/CRDImages/gr/original/DP121307.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP121307.jpg,[],,Greek and Roman Art,Askos in the form of a lion,Terracotta askos (vessel) in the form of a lion,Cypriot,Late Cypriot IIIB,,,,,,,,,,,,,,,,1200–1050 BCE,-1200.0,-1050.0,Terracotta,H. 5 9/16 in. (14.1 cm); length  6 3/16 in. (15.7 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Length': 15.7}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 14.1}}]","The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,,,,,,,Vases,,,2024-04-30T04:55:16.79Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/240406,"[{'term': 'Lions', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300310388', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q140'}]",https://www.wikidata.org/wiki/Q116296634,False,171,
449930.0,False,40.170.246,1940,True,https://images.metmuseum.org/CRDImages/is/original/DP251991.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP251991.jpg,['https://images.metmuseum.org/CRDImages/is/original/DP255396.jpg'],,Islamic Art,Pendant,Pendant with Lion and Scorpion,,,,,,,,,,,,,,,,,,10th century,900.0,999.0,Silver; incised,"W. 3/8 in. (1 cm)
Diam. 3/4 in. (1.9 cm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Diameter': 1.9, 'Width': 1}}]","Rogers Fund, 1940",Excavated in,Nishapur,,,Iran,,,,,,,Jewelry,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/449930,"[{'term': 'Pendants', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300046002', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2111434'}, {'term': 'Scorpions', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300311341', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q19125'}, {'term': 'Lions', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300310388', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q140'}]",https://www.wikidata.org/wiki/Q116256784,False,453,
448431.0,False,"30.95.160a, b",1930,True,https://images.metmuseum.org/CRDImages/is/original/DP105317.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP105317.jpg,['https://images.metmuseum.org/CRDImages/is/original/30.95.160.jpg'],,Islamic Art,Jar,Jar with Lion and Landscape Elements,,,,,,,,,,,,,,,,,,first half 18th century,1700.0,1750.0,Stonepaste; painted under transparent glaze; brass,H. 11 in. (27.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 27.9401}}]","Theodore M. Davis Collection, Bequest of Theodore M. Davis, 1915",Made in,,,,Iran,,,,,,,Ceramics,,,2022-06-02T12:28:57.13Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/448431,"[{'term': 'Flowers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132399', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q506'}, {'term': 'Lions', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300310388', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q140'}]",https://www.wikidata.org/wiki/Q96761829,True,461,
560738.0,False,10.130.1501,1910,True,https://images.metmuseum.org/CRDImages/eg/original/DP356225.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/DP356225.jpg,[],,Egyptian Art,"Earring, lion-griffin",Earring with lion-griffin head terminal,,Ptolemaic Period,,,,,,,,,,,,,,,,4th–3rd century B.C.,-400.0,-200.0,Gold,As Worn: H. 2.3 × W. 2.2 cm (7/8 × 7/8 in.),"[{'elementName': 'Overall', 'elementDescription': 'As Worn', 'elementMeasurements': {'Height': 2.3, 'Width': 2.2}}]","Gift of Helen Miller Gould, 1910",From,,,,Egypt,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/560738,"[{'term': 'Griffins', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379594', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q130223'}]",https://www.wikidata.org/wiki/Q116276322,False,134,
551293.0,False,10.130.1500,1910,True,https://images.metmuseum.org/CRDImages/eg/original/DP356225.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/DP356225.jpg,[],,Egyptian Art,"Earring, lion-griffin",Earring with lion-griffin terminal,,Ptolemaic Period,,,,,,,,,,,,,,,,4th–3rd century B.C.,-400.0,-200.0,Gold,As Worn: H. 2.5 × W. 2.7 cm (1 × 1 1/16 in.),"[{'elementName': 'Overall', 'elementDescription': 'As Worn', 'elementMeasurements': {'Height': 2.5, 'Width': 2.7}}]","Gift of Helen Miller Gould, 1910",From,,,,Egypt,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/551293,"[{'term': 'Griffins', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379594', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q130223'}]",https://www.wikidata.org/wiki/Q116276321,False,134,
551357.0,False,35.6.1,1935,True,https://images.metmuseum.org/CRDImages/eg/original/DP356240.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/DP356240.jpg,['https://images.metmuseum.org/CRDImages/eg/original/10.130.1500-1_01-21-12.jpg'],,Egyptian Art,"Earring, head of lion-griffin",Earring with head of lion-griffin,,Ptolemaic Period,,,,,,,,,,,,,,,,4th–3rd century B.C.,-300.0,-200.0,Gold,As Worn: H. 3.4 × W. 3.3 cm (1 5/16 × 1 5/16 in.),"[{'elementName': 'Overall', 'elementDescription': 'As Worn', 'elementMeasurements': {'Height': 3.4, 'Width': 3.3}}]","Gift of George and Florence Blumenthal, 1935",From,,,,Egypt,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/551357,,https://www.wikidata.org/wiki/Q116275932,False,134,
553349.0,False,89.2.458,1889,False,,,[],,Egyptian Art,"Scarab, reed, lion, man",Scarab with Contest Scene (Man and Lion),,Third Intermediate Period,Dynasty 21–early Dynasty 22,,,,,,,,,,,,,,,ca. 1070–900 B.C.,-1075.0,-900.0,Steatite,L. 1.7 cm (11/16 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Length': 1.7}}]","Gift of Joseph W. Drexel, 1889",From,,,,Egypt,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/553349,,https://www.wikidata.org/wiki/Q116420334,False,130,
